review_text,rating,review_date,app_version,likes,app_name,category
it is very good app for food delivery but one problem is for long distance they will take 100 rs delivery charges,4,02-03-2026 11:00,19.4.2,0,Zomato,Food Delivery
Good service,5,02-03-2026 10:57,19.4.2,0,Zomato,Food Delivery
Good,5,02-03-2026 10:49,19.3.7,0,Zomato,Food Delivery
v fast,5,02-03-2026 10:49,19.3.9,0,Zomato,Food Delivery
very good,5,02-03-2026 10:47,19.4.2,0,Zomato,Food Delivery
superb cheap and best,5,02-03-2026 10:37,19.4.2,0,Zomato,Food Delivery
very nice👌,5,02-03-2026 10:35,19.3.9,0,Zomato,Food Delivery
ok,5,02-03-2026 10:31,19.3.9,0,Zomato,Food Delivery
I have downloaded zomato ..but everytime I have tried to login with my phone number or gmail ..it shows timeout or sending otp... I got very tired with this app... please check what is going on,1,02-03-2026 10:28,,0,Zomato,Food Delivery
"Orders cannot be canceled once made even within seconds of ordering. There were two occasions we were required to cancel. Once we ordered a dish but the restaurant called us and said they could not provide that since they were sold out on that dish item. But there was no cancelation option available from both sides. Second, when we ordered, the time to deliver was too long. Even within seconda of ordering, zomato didn't cancel the order and said that the food has been started to prepare.",2,02-03-2026 10:28,,0,Zomato,Food Delivery
good 👍🏻 experience,5,02-03-2026 10:27,,0,Zomato,Food Delivery
Awesome,5,02-03-2026 10:26,19.3.9,0,Zomato,Food Delivery
delivery the food within time happy,4,02-03-2026 10:24,,0,Zomato,Food Delivery
good,5,02-03-2026 10:22,19.3.9,0,Zomato,Food Delivery
The hidden charges and sudden price surges are annoying. Apart from that I like 'feeding india' campaign.,3,02-03-2026 10:17,,0,Zomato,Food Delivery
good experience,5,02-03-2026 10:15,19.3.9,0,Zomato,Food Delivery
it's very helpful...and their delivery timming is very fastly...,5,02-03-2026 10:11,,0,Zomato,Food Delivery
Nice working,5,02-03-2026 10:07,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 10:06,19.3.9,0,Zomato,Food Delivery
easy to use,5,02-03-2026 10:06,19.3.6,0,Zomato,Food Delivery
good,5,02-03-2026 09:57,19.3.9,0,Zomato,Food Delivery
gud but discount and offers no,4,02-03-2026 09:49,19.3.9,0,Zomato,Food Delivery
prompt delivery,5,02-03-2026 09:47,19.0.7,0,Zomato,Food Delivery
service is good,5,02-03-2026 09:44,19.3.4,0,Zomato,Food Delivery
good,4,02-03-2026 09:37,19.3.9,0,Zomato,Food Delivery
nice,4,02-03-2026 09:36,19.3.7,0,Zomato,Food Delivery
nice app,4,02-03-2026 09:31,,0,Zomato,Food Delivery
perfect app to food order.. delivered on time,5,02-03-2026 09:28,,0,Zomato,Food Delivery
vari expansive fud not participating in normal man,1,02-03-2026 09:16,,0,Zomato,Food Delivery
good service and I always experienced that Zomato gives more discounts than Swiggy and others... thanks,5,02-03-2026 09:04,19.4.2,0,Zomato,Food Delivery
"It works as intended, there can be location issues at times though guiding delivery partners!",5,02-03-2026 08:58,,0,Zomato,Food Delivery
nice 👍,5,02-03-2026 08:49,19.3.1,0,Zomato,Food Delivery
good,5,02-03-2026 08:43,19.3.9,0,Zomato,Food Delivery
love,5,02-03-2026 08:22,,0,Zomato,Food Delivery
"It is the best food app the prices are low,fast delivery and good quality food",5,02-03-2026 08:21,19.3.9,0,Zomato,Food Delivery
I love 😘😘😘,5,02-03-2026 07:55,19.4.2,0,Zomato,Food Delivery
There is no non veg option why ?,4,02-03-2026 07:53,19.3.9,0,Zomato,Food Delivery
easy to operate and can select varieties of hotels.,5,02-03-2026 07:50,,0,Zomato,Food Delivery
It is the best for food delivery!,4,02-03-2026 07:50,19.4.2,0,Zomato,Food Delivery
good🕺🏼😃,5,02-03-2026 07:50,,0,Zomato,Food Delivery
Nice,3,02-03-2026 07:41,19.3.9,0,Zomato,Food Delivery
😀😀😄😄😍😍.mmm .,5,02-03-2026 07:18,,0,Zomato,Food Delivery
best,5,02-03-2026 07:15,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 06:51,19.3.9,0,Zomato,Food Delivery
thanks for extra voucher Mr. zomato,5,02-03-2026 05:39,19.3.4,0,Zomato,Food Delivery
good,4,02-03-2026 04:51,19.3.9,0,Zomato,Food Delivery
excellent,5,02-03-2026 04:35,19.3.9,0,Zomato,Food Delivery
Sometimes customer support bot system/procedure is not at all user friendly.,3,02-03-2026 04:00,19.3.9,0,Zomato,Food Delivery
Nice,5,02-03-2026 03:57,19.3.9,0,Zomato,Food Delivery
it's danm good... must try and. enjoy your meal.,5,02-03-2026 03:52,19.3.9,0,Zomato,Food Delivery
not baad,5,02-03-2026 03:43,,0,Zomato,Food Delivery
"some are good outlet there like ""Pizza wings""",5,02-03-2026 03:14,19.3.9,0,Zomato,Food Delivery
amazing service.,5,02-03-2026 03:07,19.3.9,0,Zomato,Food Delivery
excellent service & quality,5,02-03-2026 03:02,19.3.1,0,Zomato,Food Delivery
some issues have but it good,5,02-03-2026 03:00,19.3.9,0,Zomato,Food Delivery
good service,4,02-03-2026 02:42,,0,Zomato,Food Delivery
good experience,5,02-03-2026 02:35,,0,Zomato,Food Delivery
best app and fast delivery,5,02-03-2026 02:24,19.3.9,0,Zomato,Food Delivery
very good 👍😊,5,02-03-2026 02:23,19.3.9,0,Zomato,Food Delivery
best,5,02-03-2026 02:23,19.3.7,0,Zomato,Food Delivery
third class service delivery man ritesh zatake from jalgaon😡😡,5,02-03-2026 02:19,19.3.9,1,Zomato,Food Delivery
the outlet is out of stock with the items and still I have to pay cancellation charges,1,02-03-2026 02:18,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 02:18,19.3.0,0,Zomato,Food Delivery
excellent,5,02-03-2026 02:00,19.3.7,0,Zomato,Food Delivery
very good,5,02-03-2026 01:58,19.3.9,0,Zomato,Food Delivery
super,4,02-03-2026 01:56,19.3.9,0,Zomato,Food Delivery
good experience,5,02-03-2026 01:49,19.3.9,0,Zomato,Food Delivery
good 👍,4,02-03-2026 01:48,19.3.9,0,Zomato,Food Delivery
❤️,5,02-03-2026 01:47,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 01:42,19.3.4,0,Zomato,Food Delivery
भुकलेल्या साठी एकदम भारी उपाय,5,02-03-2026 01:42,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 01:25,19.4.2,0,Zomato,Food Delivery
love it 😄,5,02-03-2026 01:22,19.3.7,0,Zomato,Food Delivery
Paise bhut hai lekin sab ke,5,02-03-2026 01:19,19.3.9,0,Zomato,Food Delivery
Zomato is really crazy♥️,5,02-03-2026 01:15,19.3.9,0,Zomato,Food Delivery
Best,5,02-03-2026 01:14,19.4.2,0,Zomato,Food Delivery
amazing,5,02-03-2026 01:08,19.4.2,0,Zomato,Food Delivery
price are high,5,02-03-2026 01:03,,0,Zomato,Food Delivery
nice,5,02-03-2026 01:03,,0,Zomato,Food Delivery
I love zomato,5,02-03-2026 00:56,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 00:56,19.3.9,0,Zomato,Food Delivery
ok service,5,02-03-2026 00:54,19.3.9,0,Zomato,Food Delivery
amazing experience 🌟🌟🌟🌟,5,02-03-2026 00:54,19.3.9,0,Zomato,Food Delivery
testi foods,5,02-03-2026 00:53,19.4.2,0,Zomato,Food Delivery
good experience,5,02-03-2026 00:52,19.4.2,0,Zomato,Food Delivery
nice experience,5,02-03-2026 00:51,19.3.9,0,Zomato,Food Delivery
excellent,5,02-03-2026 00:45,19.3.9,0,Zomato,Food Delivery
✋🤤,5,02-03-2026 00:42,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 00:41,,0,Zomato,Food Delivery
good ♥️,5,02-03-2026 00:35,,0,Zomato,Food Delivery
very good,5,02-03-2026 00:26,19.4.2,0,Zomato,Food Delivery
best app but please provide more discount.,5,02-03-2026 00:26,19.3.9,0,Zomato,Food Delivery
it's amazing but platform should reduce the delivery charges.,4,02-03-2026 00:24,,0,Zomato,Food Delivery
badiya,5,02-03-2026 00:23,19.3.9,0,Zomato,Food Delivery
brilliant thanks 👍,5,02-03-2026 00:19,19.3.9,0,Zomato,Food Delivery
लेते सी,5,02-03-2026 00:14,,0,Zomato,Food Delivery
"""Outstanding experience! The food was fresh, delicious, and well-packed. The quality exceeded expectations, and delivery was on time. Definitely ordering again. 5 stars!""",5,02-03-2026 00:13,19.3.9,1,Zomato,Food Delivery
only the app which gives the best service and the best price is Zomato it's like the way better option than another apps it provides 24/7 customer service it's just so good mainly for Gen-z it's so good like me,5,02-03-2026 00:13,19.3.4,0,Zomato,Food Delivery
good,5,02-03-2026 00:09,19.3.9,0,Zomato,Food Delivery
wrost service ever,1,02-03-2026 00:07,19.3.9,0,Zomato,Food Delivery
wow,5,02-03-2026 00:03,19.4.2,0,Zomato,Food Delivery
amazing food and delivery fast,5,02-03-2026 00:03,,0,Zomato,Food Delivery
nothing to say,5,02-03-2026 00:01,19.3.9,0,Zomato,Food Delivery
good,5,02-03-2026 00:01,19.3.7,0,Zomato,Food Delivery
good service,5,02-03-2026 00:00,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 23:58,19.3.9,0,Zomato,Food Delivery
"I personally love using Zomato for ordering food. The app is very well organized, with clear sections that make everything easy to find. Nothing feels mixed up, and the filtering and sorting options help me quickly select what I want. It’s simple, user-friendly, and makes ordering food smooth and hassle-free. Highly recommended!",5,01-03-2026 23:57,19.4.2,0,Zomato,Food Delivery
pagal bnate hai ye log saale,1,01-03-2026 23:55,19.3.1,0,Zomato,Food Delivery
not,5,01-03-2026 23:54,,0,Zomato,Food Delivery
"I love this app, it gives instant delivery",5,01-03-2026 23:54,19.3.9,0,Zomato,Food Delivery
super,5,01-03-2026 23:46,19.3.9,0,Zomato,Food Delivery
good service,3,01-03-2026 23:46,19.4.2,0,Zomato,Food Delivery
good,4,01-03-2026 23:45,19.3.9,0,Zomato,Food Delivery
good 👍👍👍👍👍👍👍,4,01-03-2026 23:44,,0,Zomato,Food Delivery
good,5,01-03-2026 23:41,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 23:39,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 23:38,19.3.9,0,Zomato,Food Delivery
Great,5,01-03-2026 23:37,,0,Zomato,Food Delivery
nice,5,01-03-2026 23:34,19.4.2,0,Zomato,Food Delivery
very nice scervic like your pizza 🍕,5,01-03-2026 23:34,19.4.2,0,Zomato,Food Delivery
not bad,2,01-03-2026 23:32,19.3.7,0,Zomato,Food Delivery
beat delivery app,5,01-03-2026 23:31,19.3.9,0,Zomato,Food Delivery
Good 😊😊,5,01-03-2026 23:29,19.3.9,0,Zomato,Food Delivery
Orders are often delayed,2,01-03-2026 23:28,,0,Zomato,Food Delivery
very nice and amazing,5,01-03-2026 23:27,19.4.2,0,Zomato,Food Delivery
good food and best service,5,01-03-2026 23:23,19.3.4,0,Zomato,Food Delivery
"super Zomato delivery,,😍",5,01-03-2026 23:23,19.3.6,0,Zomato,Food Delivery
excellent,5,01-03-2026 23:23,19.3.9,0,Zomato,Food Delivery
great 👍,5,01-03-2026 23:22,,0,Zomato,Food Delivery
I like your service 👍,5,01-03-2026 23:22,19.3.9,0,Zomato,Food Delivery
can buy any food from any shop easily,4,01-03-2026 23:21,19.3.9,0,Zomato,Food Delivery
very nice,5,01-03-2026 23:21,19.3.7,0,Zomato,Food Delivery
really good,3,01-03-2026 23:19,19.3.9,0,Zomato,Food Delivery
excellent,5,01-03-2026 23:17,19.3.9,0,Zomato,Food Delivery
"i like your service but few months back i don't know why you block my cod but now I can use,and now I am loving it but i suggest you that just remove those that packing charges...",4,01-03-2026 23:12,19.3.9,0,Zomato,Food Delivery
quality food,5,01-03-2026 23:09,19.3.9,0,Zomato,Food Delivery
very Good service ever,5,01-03-2026 23:08,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 23:08,,0,Zomato,Food Delivery
Just Wow,5,01-03-2026 23:08,19.3.9,0,Zomato,Food Delivery
Always good,5,01-03-2026 23:07,19.3.7,0,Zomato,Food Delivery
"this app is too good for food orders especially they are very fast, but the pricing is too much.",5,01-03-2026 23:06,,0,Zomato,Food Delivery
Everything else is fine but you people charge it very high. Not everyone is rich. If you make it a little cheaper then you will get more orders because many people do not order because it is expensive.,3,01-03-2026 23:04,19.3.9,0,Zomato,Food Delivery
"worst experience. ordered food and estimated time was only 45 minutes. when I didn't receive food by 45 minutes. I tried to get help but the automated message was giving me different time to wait. After 20 mins and 4 different time given by automated messaging, my chat went to live rep where one of the rep told there is an issue with dilevery rider so I will provide alternative rider and chat was ended without any resolution. Later another rep after 90 mins told we cannot deliver your order.",1,01-03-2026 23:04,19.3.9,0,Zomato,Food Delivery
best for food safe delivery,5,01-03-2026 23:03,,0,Zomato,Food Delivery
is app ❣️ke jariye ham bhukhe nhi so pate insaan kbhi kbhi paisa hoke bhi bhukha so jata is app ka hamari life me jine ka bahut important hai zomato team ko ❣️ dilse dhanyawad dena chahta hu aaise hi krte rahiye Radhey Radhey 🙏🏻,5,01-03-2026 23:02,19.3.1,0,Zomato,Food Delivery
made my day!!!,5,01-03-2026 22:59,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 22:59,19.3.9,0,Zomato,Food Delivery
it's nice,5,01-03-2026 22:57,19.4.2,0,Zomato,Food Delivery
awesome,5,01-03-2026 22:57,19.3.9,0,Zomato,Food Delivery
excellent service,4,01-03-2026 22:57,19.3.9,0,Zomato,Food Delivery
thankyou,5,01-03-2026 22:56,19.4.2,0,Zomato,Food Delivery
good in service,5,01-03-2026 22:55,19.3.9,0,Zomato,Food Delivery
good service,5,01-03-2026 22:54,19.3.9,0,Zomato,Food Delivery
gud.,5,01-03-2026 22:53,19.3.9,0,Zomato,Food Delivery
fabulous,5,01-03-2026 22:52,19.3.7,0,Zomato,Food Delivery
"shows a price while browsing and gives another hiked price at checkout , even after having gold subscription. zomato kaa maayaa",1,01-03-2026 22:52,19.3.9,0,Zomato,Food Delivery
smooth and fast....,5,01-03-2026 22:51,19.0.3,0,Zomato,Food Delivery
I no about zomato but In my mob I have ordered 2nd tym,5,01-03-2026 22:51,19.4.2,0,Zomato,Food Delivery
increase to show more restaurant near Tambaram,4,01-03-2026 22:50,19.3.9,0,Zomato,Food Delivery
Very Good,5,01-03-2026 22:50,19.4.2,0,Zomato,Food Delivery
very bad... they are taking full money if the order is cancelled.. very poor service very bad,1,01-03-2026 22:50,19.0.7,0,Zomato,Food Delivery
excellent,5,01-03-2026 22:49,19.3.9,0,Zomato,Food Delivery
good experience,5,01-03-2026 22:48,,0,Zomato,Food Delivery
nice,5,01-03-2026 22:47,19.3.9,0,Zomato,Food Delivery
Fast Delivery,4,01-03-2026 22:47,,0,Zomato,Food Delivery
Amazing App 💕,5,01-03-2026 22:46,19.3.9,0,Zomato,Food Delivery
so good 👍😊,5,01-03-2026 22:44,19.3.9,0,Zomato,Food Delivery
great exp..,5,01-03-2026 22:44,19.4.2,0,Zomato,Food Delivery
"The order rating includes only restaurant and delivery partner. however - when you know the fault could also be with the app, which decides to assign partner much later than the order is ready - I feel it requires to rate the app as well.",2,01-03-2026 22:43,19.4.2,0,Zomato,Food Delivery
little slow Dilevery and expensive,4,01-03-2026 22:43,19.3.9,0,Zomato,Food Delivery
Good Fast and Easy,5,01-03-2026 22:42,19.3.9,0,Zomato,Food Delivery
Fabulous job!!!,5,01-03-2026 22:42,19.3.9,0,Zomato,Food Delivery
I love the coupons and the fastest delivery I'll always prefer zomato over any other food apps,5,01-03-2026 22:42,19.3.9,0,Zomato,Food Delivery
Very good service,5,01-03-2026 22:41,19.4.2,0,Zomato,Food Delivery
very good,5,01-03-2026 22:40,19.3.9,0,Zomato,Food Delivery
good for food,5,01-03-2026 22:39,19.3.9,0,Zomato,Food Delivery
only one word super,5,01-03-2026 22:39,19.3.9,0,Zomato,Food Delivery
awesome,5,01-03-2026 22:39,19.3.9,0,Zomato,Food Delivery
"good service, fast delivery ❤️🫶",5,01-03-2026 22:39,19.3.7,0,Zomato,Food Delivery
mast Discount dera hai bhai,4,01-03-2026 22:38,19.3.9,0,Zomato,Food Delivery
order missing. paying extra. delay delivery,1,01-03-2026 22:36,,0,Zomato,Food Delivery
good,5,01-03-2026 22:33,19.2.6,0,Zomato,Food Delivery
I had ordered something else and it was completely different from the cheapest which I got. I need my refund after deducting the price of the received product,1,01-03-2026 22:32,19.3.9,0,Zomato,Food Delivery
bs mujhe offer nhi dete 🥲baki sab sahi h 🫠🫶,5,01-03-2026 22:28,19.3.2,0,Zomato,Food Delivery
"A very good app, tho gives offers rarely",5,01-03-2026 22:27,,0,Zomato,Food Delivery
good 😊,5,01-03-2026 22:25,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 22:25,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 22:24,19.3.9,0,Zomato,Food Delivery
very good,5,01-03-2026 22:23,19.3.4,0,Zomato,Food Delivery
"on time delivery , it's fine 🙂",4,01-03-2026 22:23,19.3.7,0,Zomato,Food Delivery
good experience with zomato,4,01-03-2026 22:22,19.3.9,0,Zomato,Food Delivery
best,5,01-03-2026 22:22,,0,Zomato,Food Delivery
nice,5,01-03-2026 22:21,19.3.4,0,Zomato,Food Delivery
it's a good experience ordering from Zomato,5,01-03-2026 22:20,19.3.9,0,Zomato,Food Delivery
fantastic response and fast replies. I'm happy with the way orders are handled. moreover customer service support is fantastic.,5,01-03-2026 22:20,19.3.9,0,Zomato,Food Delivery
"zomato has started cheating it's customers, and don't refund for any wrong orders, restaurant numbers are also not valid. consumer case shall be booked against zomato for such forgery.",1,01-03-2026 22:20,,0,Zomato,Food Delivery
good,5,01-03-2026 22:20,19.3.9,0,Zomato,Food Delivery
It helps me everytime totally love this app.,5,01-03-2026 22:20,19.3.4,0,Zomato,Food Delivery
good,5,01-03-2026 22:19,19.3.9,0,Zomato,Food Delivery
"​I am writing this to express my extreme disappointment with this Domino’s outlet. My recent experience has been nothing short of a nightmare. ​Firstly, their customer support is appalling. The staff’s attitude is unprofessional, and they have no interest in resolving customer issues. Secondly, and more importantly, they are engaging in dishonest practices. My order was marked as ""delivered"" in the system, but I never received it. When I reached out to resolve the issue, I received no assistance",1,01-03-2026 22:19,,0,Zomato,Food Delivery
Zabardast,4,01-03-2026 22:18,,0,Zomato,Food Delivery
offers are everytime,4,01-03-2026 22:17,19.4.2,0,Zomato,Food Delivery
Okay,5,01-03-2026 22:15,19.3.9,0,Zomato,Food Delivery
good meal,5,01-03-2026 22:15,19.3.4,0,Zomato,Food Delivery
good,5,01-03-2026 22:15,,0,Zomato,Food Delivery
Poor customer service. Part of your order can go missing and they won't refund you simply because they don't have proof. Unethical.,1,01-03-2026 22:15,19.4.2,0,Zomato,Food Delivery
good,5,01-03-2026 22:14,,0,Zomato,Food Delivery
one time delivery boy scammed me with with double payment and told me one payment will get refund they take 2days to refund and I still don't know they have taken any action on the delivery boy,1,01-03-2026 22:14,,0,Zomato,Food Delivery
Best Quality,5,01-03-2026 22:13,,0,Zomato,Food Delivery
"items were missing, even delivery person told me about that, also he asked the restaurant that the order is incomplete and resturant told the him to deliver as it is but i took the food and raised the issue with pictures but they denied to refund. so it is my ending with zomato... this way u guys not going to survive already u running in loss but is not the way",1,01-03-2026 22:13,19.3.9,0,Zomato,Food Delivery
good experience,4,01-03-2026 22:12,,0,Zomato,Food Delivery
good 👍nice i love zomato ☺️❤️,5,01-03-2026 22:11,19.3.9,0,Zomato,Food Delivery
excellent,5,01-03-2026 22:11,19.3.9,0,Zomato,Food Delivery
Superb,5,01-03-2026 22:11,19.3.9,0,Zomato,Food Delivery
nice service and offers,5,01-03-2026 22:11,19.3.9,0,Zomato,Food Delivery
great,5,01-03-2026 22:10,19.3.9,0,Zomato,Food Delivery
wowo,5,01-03-2026 22:10,19.3.1,0,Zomato,Food Delivery
"Poor pathetic services by you.... If a wrong order is delivered to customers u dont have fair resolution just by saying that u will serve us better next time doesn't make all wrong things right... Either u should compensate customers or take some actions against those who provide wrong orders or poor quality products. ....... still no upgrade in deleivery services... late deleivery in prepaid orders 1march, 2026",1,01-03-2026 22:10,19.3.7,0,Zomato,Food Delivery
